1.61097E+12,20000000,20000000,40000000,1.206,1.206,1.206,0,0,16582996,16582996,33165992,18238612.18,1.20707351,1.20542649
1.61097E+12,,10000000,10000000,,1.207,1.207,,0,,8284789.5,8284789.5,18984176.15,1.207291105,1.205404207
1.61097E+12,,10000000,10000000,,1.207,1.207,,0,,8284789.5,8284789.5,18154355.5,1.207453902,1.205436723
1.61098E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,18237270.5,1.207453902,1.205436723
1.61098E+12,,20000000,20000000,,1.206,1.206,,0.000294445,,16582996,16582996,18238612.2,1.207291105,1.205404207
1.61097E+12,20000000,20000000,40000000,1.206,1.206,1.206,0,0.000294445,16582996,16582996,33165992,19898253.5,1.20707351,1.20542649
1.61097E+12,20000000,20000000,40000000,1.206,1.207,1.207,0,0,16582996,16569579,33139158,19895570.1,1.207291105,1.205404207
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,19894228.4,1.207453902,1.205436723
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,19894228.4,1.207453902,1.205436723
1.61097E+12,20000000,,20000000,1.206,,1.206,0.000294445,,16582996,,16582996,19894228.4,1.207453902,1.205436723
1.61097E+12,20000000,20000000,40000000,1.206,1.206,1.206,0,0,16582996,16582996,33165992,19894228.4,1.207453902,1.205436723
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,20724049.05,1.207291105,1.205404207
1.61098E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,21553869.7,1.20707351,1.20542649
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,21553869.7,1.20707351,1.20542649
1.61098E+12,,2000000,2000000,,1.206,1.206,,0,,1658299.6,1658299.6,20061400.06,1.20707351,1.20542649
1.61098E+12,,18000000,18000000,,1.206,1.206,,0.000504295,,14924696,14924696,18237270.46,1.20707351,1.20542649
1.61098E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,16580312.56,1.20707351,1.20542649
1.61097E+12,20000000,20000000,40000000,1.206,1.206,1.206,0,0,16582996,16582996,33165992,18239953.86,1.206769976,1.205534711
1.61097E+12,20000000,20000000,40000000,1.206,1.206,1.206,0,0,16582996,16582996,33165992,19898253.46,1.206769976,1.205534711
1.61096E+12,20000000,,20000000,1.207,,1.207,0.000294445,,16569579,,16569579,19896911.76,1.20707351,1.20542649
1.61096E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,18237270.46,1.207291105,1.205404207
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,18237270.46,1.207291105,1.205404207
1.61097E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,18235928.76,1.207453902,1.205436723
1.61097E+12,20000000,20000000,40000000,1.206,1.206,1.206,0,0,16582996,16582996,33165992,19894228.36,1.207453902,1.205436723
1.61098E+12,,20000000,20000000,,1.206,1.206,,0.000395039,,16582996,16582996,21386698,1.207453902,1.205436723
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,21552528,1.207453902,1.205436723
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,21552528,1.207453902,1.205436723
1.61097E+12,20000000,20000000,40000000,1.206,1.206,1.206,0,0.000395039,16582996,16582996,33165992,21552528,1.207453902,1.205436723
1.61098E+12,,15000000,15000000,,1.206,1.206,,0.000308816,,12437247,12437247,19479653.5,1.207453902,1.205436723
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,19479653.5,1.207453902,1.205436723
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,19480995.2,1.207291105,1.205404207
1.61097E+12,20000000,20000000,40000000,1.206,1.206,1.206,0,0,16582996,16582996,33165992,21139294.8,1.207291105,1.205404207
1.61098E+12,,5000000,5000000,,1.207,1.207,,,,4142394.8,4142394.8,19896576.38,1.207291105,1.205404207
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,18236935.08,1.207453902,1.205436723
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,18235593.38,1.207572356,1.205513581
1.61097E+12,10000000,,10000000,1.207,,1.207,0,,8284789.5,,8284789.5,17405772.73,1.207649214,1.205632036
1.61097E+12,10000000,,10000000,1.207,,1.207,0,,8284789.5,,8284789.5,16577293.78,1.207649214,1.205632036
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,14918994.18,1.207649214,1.205632036
1.61097E+12,20000000,20000000,40000000,1.207,1.207,1.207,0,0.000294445,16569579,16569579,33139158,16989185.28,1.20768173,1.205794832
1.61096E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,16989185.28,1.20768173,1.205794832
1.61097E+12,20000000,20000000,40000000,1.206,1.206,1.206,0.000395039,0,16582996,16582996,33165992,18647484.88,1.20768173,1.205794832
1.61098E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,16987843.58,1.207659447,1.206012428
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,18231903.7,1.20768173,1.205794832
1.61096E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,18231903.7,1.20768173,1.205794832
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,18231903.7,1.20768173,1.205794832
1.61097E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,19060382.65,1.20768173,1.205794832
1.61097E+12,20000000,20000000,40000000,1.206,1.206,1.206,0,0,16582996,16582996,33165992,21548502.9,1.207649214,1.205632036
1.61097E+12,100000,100000,200000,1.207,1.207,1.207,,,82847.9,82847.9,165695.8,19906772.88,1.20768173,1.205794832
1.61097E+12,19900000,19900000,39800000,1.207,1.207,1.207,0,0.000308816,16486731,16486731,32973462,19890203.28,1.20768173,1.205794832
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,19891544.98,1.207649214,1.205632036
1.61097E+12,20000000,,20000000,1.206,,1.206,0.000395039,,16582996,,16582996,18233245.38,1.207649214,1.205632036
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,18234587.08,1.207572356,1.205513581
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,18233245.38,1.207649214,1.205632036
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,18233245.38,1.207649214,1.205632036
1.61096E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,18233245.38,1.207649214,1.205632036
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,18234587.08,1.207572356,1.205513581
1.61096E+12,,1000000,1000000,,1.207,1.207,,0,,828478.94,828478.94,15000835.77,1.207649214,1.205632036
1.61096E+12,,19000000,19000000,,1.207,1.207,,0,,15741100,15741100,16558376.19,1.207649214,1.205632036
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,14917987.89,1.207649214,1.205632036
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,14917987.89,1.207649214,1.205632036
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,14917987.89,1.207649214,1.205632036
1.61097E+12,500000,500000,1000000,1.206,1.206,1.206,0,0,414574.9,414574.9,829149.8,13342603.28,1.207649214,1.205632036
1.61097E+12,19500000,19500000,39000000,1.206,1.206,1.206,0,0.000452061,16168421,16168421,32336842,14919329.58,1.207572356,1.205513581
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,14920671.28,1.207453902,1.205436723
1.61097E+12,7000000,,7000000,1.206,,1.206,0,,5804048.5,,5804048.5,13844118.23,1.207291105,1.205404207
1.61097E+12,13000000,,13000000,1.206,,1.206,0,,10778947,,10778947,13263713.33,1.207291105,1.205404207
1.61097E+12,,20000000,20000000,,1.206,1.206,,0.000294445,,16582996,16582996,14839165.03,1.20707351,1.20542649
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,14922012.93,1.20707351,1.20542649
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,14923354.63,1.206769976,1.205534711
1.61097E+12,20000000,20000000,40000000,1.206,1.206,1.206,0,0,16582996,16582996,33165992,16581654.23,1.206769976,1.205534711
1.61097E+12,20000000,20000000,40000000,1.207,1.207,1.207,0.000456152,0,16569579,16569579,33139158,18237270.43,1.20707351,1.20542649
1.61097E+12,2000000,2000000,4000000,1.206,1.206,1.206,0,0,1658299.6,1658299.6,3316599.2,18486015.38,1.20707351,1.20542649
1.61097E+12,18000000,18000000,36000000,1.206,1.206,1.206,0,0,14924696,14924696,29849392,18237270.38,1.20707351,1.20542649
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,18237270.38,1.20707351,1.20542649
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,19315165.13,1.20707351,1.20542649
1.61097E+12,20000000,,20000000,1.207,,1.207,0.000456152,,16569579,,16569579,19894228.33,1.207291105,1.205404207
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,19892886.63,1.207453902,1.205436723
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,19894228.33,1.207291105,1.205404207
1.61098E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,19894228.33,1.207291105,1.205404207
1.61097E+12,20000000,20000000,40000000,1.207,1.207,1.207,0.000456152,0,16569579,16569579,33139158,19891544.93,1.207453902,1.205436723
1.61097E+12,,20000000,20000000,,1.206,1.206,,0.0004927,,16582996,16582996,18235928.73,1.207291105,1.205404207
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,19562568.4,1.207291105,1.205404207
1.61097E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,18234587.1,1.207453902,1.205436723
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,18234587.1,1.207453902,1.205436723
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,18234587.1,1.207453902,1.205436723
1.61098E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,18235928.8,1.207291105,1.205404207
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,18237270.5,1.20707351,1.20542649
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,18235928.8,1.207291105,1.205404207
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,18235928.8,1.207291105,1.205404207
1.61097E+12,,3000000,3000000,,1.206,1.206,,0,,2487449.5,2487449.5,15170757.95,1.20707351,1.20542649
1.61097E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,15169416.25,1.207291105,1.205404207
1.61097E+12,20000000,,20000000,1.207,,1.207,0.000456152,,16569579,,16569579,15168074.55,1.207453902,1.205436723
1.61097E+12,,17000000,17000000,,1.206,1.206,,0,,14095547,14095547,14920671.35,1.207291105,1.205404207
1.61097E+12,500000,500000,1000000,1.206,1.206,1.206,0,0,414574.9,414574.9,829149.8,13345286.73,1.207291105,1.205404207
1.61097E+12,19500000,19500000,39000000,1.206,1.206,1.206,0,0,16168421,16168421,32336842,14920671.33,1.207291105,1.205404207
1.61097E+12,20000000,20000000,40000000,1.206,1.207,1.207,0,0,16582996,16569579,33139158,16576287.53,1.207453902,1.205436723
1.61097E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,16574945.83,1.207572356,1.205513581
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,16576287.53,1.207453902,1.205436723
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,16574945.83,1.207572356,1.205513581
1.61097E+12,,20000000,20000000,,1.207,1.207,,0.000395039,,16569579,16569579,17983158.78,1.207649214,1.205632036
1.61096E+12,20000000,,20000000,1.207,,1.207,0.000294445,,16569579,,16569579,17983158.78,1.207649214,1.205632036
